timestamp,value
1396329300,85.9451189649
1396329600,79.9801440289
1396329900,83.6639028756
1396330200,81.8871061425
1396330500,74.96824233939999
1396330800,72.3936556697
1396331100,76.5342895319
1396331400,79.069558052
1396331700,81.85404542399999
1396332000,85.5952405193
1396332300,75.13632475060001
1396332600,74.0052442161
1396332900,87.411483207
1396333200,73.7251739718
1396333500,79.65203364060001
1396333800,81.36511394770001
1396334100,80.65811895899999
1396334400,73.3729924398
1396334700,72.9089308274
1396335000,73.68419782810001
1396335300,81.3654972106
1396335600,80.7087433908
1396335900,75.73912557
1396336200,82.2035971074
1396336500,85.1202628705
1396336800,72.664565771
1396337100,79.969311384
1396337400,83.0281695156
1396337700,76.03626087800001
1396338000,76.9235960111
1396338300,81.817420993
1396338600,86.3661355722
1396338900,84.9579751205
1396339200,81.32992735180001
1396339500,83.6833868117
1396339800,77.837010076
1396340100,82.2552905191
1396340400,79.4587528969
1396340700,75.0388341085
1396341000,83.2276525846
1396341300,80.903278863
1396341600,77.7377960544
1396341900,86.5812608049
1396342200,72.3348070021
1396342500,77.0522224794
1396342800,72.91007436699999
1396343100,84.264404702
1396343400,83.2336873041
1396343700,77.301605816
1396344000,82.810574636
1396344300,78.3349655385
1396344600,84.1000283683
1396344900,79.2669081653
1396345200,78.5964454643
1396345500,86.9556452568
1396345800,76.0140364089
1396346100,73.9271290519
1396346400,32.541069676999996
1396346700,35.0036528779
1396347000,31.218164974
1396347300,29.1970296814
1396347600,30.9715477642
1396347900,32.0379564364
1396348200,29.836301513899997
1396348500,33.0118478573
1396348800,35.185589334
1396349100,31.691126561599997
1396349400,31.070256797600003
1396349700,31.3645006458
1396350000,20.675853745
1396350300,24.117064411399998
1396350600,22.018417728899998
1396350900,21.8949881621
1396351200,23.1154111547
1396351500,22.140308511199997
1396351800,23.064084675
1396352100,20.4352782588
1396352400,23.805479274
1396352700,24.3734563718
1396353000,23.0664676646
1396353300,24.4364540208
1396353600,19.052266531
1396353900,20.3874964675
1396354200,20.8970001315
1396354500,20.8147930581
1396354800,20.0763872062
1396355100,19.816793503
1396355400,18.9514709689
1396355700,20.0365768371
1396356000,19.0982584695
1396356300,21.4399615536
1396356600,19.2873712803
1396356900,18.671883266400002
1396357200,20.306469931400002
1396357500,20.4787472917
1396357800,21.5907929231
1396358100,20.4054044467
1396358400,19.4749565997
1396358700,21.3138653021
1396359000,20.257888878
1396359300,18.405043275
1396359600,20.3606665222
1396359900,21.735908084600002
1396360200,19.6792596563
1396360500,19.2773926158
1396360800,18.5917087417
1396361100,18.6236436294
1396361400,19.7500277702
1396361700,20.4022866972
1396362000,18.3400511748
1396362300,21.779162288800002
1396362600,21.0407141725
1396362900,20.366028299
1396363200,21.3342158778
1396363500,18.3383349354
1396363800,19.9264665624
1396364100,20.540072055
1396364400,21.3187040278
1396364700,21.1379359427
1396365000,19.1119457862
1396365300,21.7676992721
1396365600,18.5009348615
1396365900,21.504662575
1396366200,21.8879626784
1396366500,18.712206145
1396366800,20.8922748015
1396367100,18.1646290126
1396367400,19.6254586634
1396367700,20.0689857004
1396368000,20.3225809036
1396368300,21.743748993
1396368600,20.6890027492
1396368900,19.9251118049
1396369200,21.2387001451
1396369500,21.8021312838
1396369800,18.0882645947
1396370100,21.930085089000002
1396370400,18.344528556300002
1396370700,21.2575471171
1396371000,19.1213390102
1396371300,18.528718631
1396371600,19.759422558900003
1396371900,20.5758263178
1396372200,19.5238073801
1396372500,18.2182616331
1396372800,20.3978445586
1396373100,21.6096131044
1396373400,19.5328614638
1396373700,18.865331110499998
1396374000,19.7703093837
1396374300,18.1934508442
1396374600,21.2819503379
1396374900,21.305363243800002
1396375200,20.3520018537
1396375500,19.4124115558
1396375800,21.1991334578
1396376100,20.2187480992
1396376400,21.303729234200002
1396376700,20.5258351703
1396377000,21.1376218929
1396377300,20.3942519729
1396377600,19.6565642729
1396377900,21.831783439699997
1396378200,20.164455299500002
1396378500,20.4203580742
1396378800,18.8819505577
1396379100,20.5026031577
1396379400,20.2864305979
1396379700,18.7393535918
1396380000,18.238348389400002
1396380300,20.4174372789
1396380600,21.0547690774
1396380900,20.0936054837
1396381200,18.9070905013
1396381500,20.6660879068
1396381800,18.3204229064
1396382100,19.767334819200002
1396382400,18.6534670336
1396382700,18.7378362042
1396383000,18.8091757966
1396383300,19.5468282282
1396383600,18.2046008225
1396383900,19.5911737637
1396384200,20.0468297885
1396384500,19.9331771399
1396384800,19.5311364016
1396385100,21.3565864323
1396385400,18.5813067697
1396385700,20.0227869751
1396386000,18.2481656678
1396386300,18.2846227155
1396386600,20.295463398699997
1396386900,20.2640736996
1396387200,21.5121340514
1396387500,20.2314947026
1396387800,21.8391640816
1396388100,18.194779393599998
1396388400,18.3920307391
1396388700,18.176263446300002
1396389000,18.741107401300003
1396389300,20.1650804438
1396389600,20.5822887257
1396389900,18.1823406318
1396390200,21.7838835594
1396390500,21.368661506600002
1396390800,19.1864499286
1396391100,18.308750120899997
1396391400,18.679548292899998
1396391700,18.507777655
1396392000,18.4931351172
1396392300,20.0742467547
1396392600,18.98338977
1396392900,19.4325588661
1396393200,21.9580213335
1396393500,20.7372569957
1396393800,21.795922668200003
1396394100,18.5702262201
1396394400,19.5285578993
1396394700,20.2189272131
1396395000,18.3070322476
1396395300,18.0167497745
1396395600,20.6817373352
1396395900,20.5672780672
1396396200,19.64315524
1396396500,19.9585763041
1396396800,19.6617720024
1396397100,18.0960201794
1396397400,19.3414864249
1396397700,18.7083290216
1396398000,18.3936967564
1396398300,21.8268817356
1396398600,20.3974389002
1396398900,20.9146251369
1396399200,19.2614549731
1396399500,19.572588518
1396399800,18.9476959756
1396400100,18.3878626839
1396400400,63.6348302692
1396400700,72.04619101600001
1396401000,70.4146229505
1396401300,68.6382327134
1396401600,67.661222271
1396401900,73.7451062577
1396402200,62.1891952898
1396402500,65.01617106
1396402800,65.95915480859999
1396403100,71.8409910461
1396403400,74.6981988342
1396403700,64.4731190007
1396404000,83.4092498258
1396404300,82.73126524189999
1396404600,73.3266828114
1396404900,76.0376416447
1396405200,76.19812293140001
1396405500,85.0219847755
1396405800,72.64744230939999
1396406100,82.24293171149999
1396406400,75.026670924
1396406700,81.1831077664
1396407000,76.3585707867
1396407300,78.81614352359999
1396407600,84.809857643
1396407900,84.3574491455
1396408200,85.34759431100001
1396408500,72.5161539423
1396408800,82.5743719955
1396409100,73.7943592394
1396409400,78.1811785058
1396409700,80.292750153
1396410000,77.9731687654
1396410300,79.831904092
1396410600,87.4167544151
1396410900,73.7184961573
1396411200,82.7079279693
1396411500,78.2420122436
1396411800,74.0392029944
1396412100,74.45034046810001
1396412400,87.08374365629999
1396412700,85.9703355987
1396413000,86.408856161
1396413300,87.75908698389999
1396413600,75.2426465846
1396413900,77.5938049625
1396414200,82.6082554734
1396414500,79.645151629
1396414800,78.6753459182
1396415100,77.7063259942
1396415400,81.4809299935
1396415700,81.1900045795
1396416000,74.5654253469
1396416300,79.52874591930001
1396416600,80.83614308770001
1396416900,81.1051211179
1396417200,75.343628275
1396417500,83.8562119539
1396417800,72.3858087526
1396418100,77.65866713439999
1396418400,84.4793471733
1396418700,81.0183976671
1396419000,76.17494234739999
1396419300,83.1152601855
1396419600,81.0743633503
1396419900,84.7358302362
1396420200,83.75638247970001
1396420500,81.7578021897
1396420800,79.8070118845
1396421100,74.1273557268
1396421400,76.1776715824
1396421700,78.7018136983
1396422000,81.5880053397
1396422300,80.2185555779
1396422600,76.6102169502
1396422900,72.1027375317
1396423200,79.93906012810001
1396423500,76.5692807448
1396423800,83.7529287755
1396424100,72.3824453662
1396424400,81.3564639513
1396424700,87.06275198969999
1396425000,74.7898302845
1396425300,79.5456282066
1396425600,73.4626108206
1396425900,82.0107531352
1396426200,80.8083517372
1396426500,78.5176976331
1396426800,80.3418780869
1396427100,86.3450287527
1396427400,75.14056456680001
1396427700,72.36089325409999
1396428000,85.7864734448
1396428300,81.2337173492
1396428600,86.25036968639999
1396428900,81.5509669965
1396429200,84.96254481369998
1396429500,78.8747435258
1396429800,83.9977266455
1396430100,86.6086302125
1396430400,81.1539362564
1396430700,74.8925336503
1396431000,76.300732541
1396431300,75.1782843619
1396431600,75.9496832768
1396431900,76.902617659
1396432200,80.88210952930001
1396432500,81.4078348108
1396432800,31.529592328699998
1396433100,32.738686705
1396433400,29.322073894099997
1396433700,29.361839079699998
1396434000,29.899702805500002
1396434300,32.1156898212
1396434600,30.1695601511
1396434900,30.6130143047
1396435200,31.36199613
1396435500,33.9959366664
1396435800,28.8887121232
1396436100,32.956018121999996
1396436400,23.1565655888
1396436700,23.73797659380001
1396437000,24.338731831799997
1396437300,20.2502164524
1396437600,20.848949857
1396437900,24.130046073699997
1396438200,22.21416194
1396438500,22.6893648177
1396438800,23.1303606038
1396439100,23.2022171153
1396439400,24.334195671999996
1396439700,24.6263320391
1396440000,21.3817647034
1396440300,19.6084578376
1396440600,22.0354655754
1396440900,18.6336086424
1396441200,19.378506940799998
1396441500,22.1076916334
1396441800,19.481360209400002
1396442100,19.3357865082
1396442400,18.9977609727
1396442700,21.9509214959
1396443000,20.4802383839
1396443300,21.1963623054
1396443600,19.047255564300002
1396443900,21.1331160084
1396444200,21.1410142346
1396444500,19.3427939344
1396444800,19.7370155903
1396445100,18.9291871167
1396445400,22.011394011100002
1396445700,20.6812058271
1396446000,21.842518711900002
1396446300,19.3057671297
1396446600,21.2289759056
1396446900,21.1645390097
1396447200,20.786558555
1396447500,21.883543944
1396447800,19.5930125873
1396448100,18.5406512398
1396448400,20.7066947888
1396448700,20.9373197413
1396449000,20.3197305165
1396449300,18.845345744
1396449600,20.0370408677
1396449900,19.2672377454
1396450200,19.728787574400002
1396450500,20.6006319326
1396450800,20.9848872936
1396451100,18.9325331103
1396451400,19.6250687305
1396451700,19.0803089982
1396452000,18.7981350027
1396452300,21.1376065193
1396452600,21.641165081700002
1396452900,19.4846690791
1396453200,21.0091486776
1396453500,21.5921260477
1396453800,21.3886026634
1396454100,18.734849953
1396454400,21.825167526100007
1396454700,19.5067057617
1396455000,19.3569626447
1396455300,18.2497253091
1396455600,19.9446946164
1396455900,18.4360544626
1396456200,18.9941592837
1396456500,19.2677704871
1396456800,21.235305294
1396457100,21.501954601599998
1396457400,19.2098652698
1396457700,21.434792485
1396458000,21.4289237495
1396458300,21.058603801500002
1396458600,18.586780456099998
1396458900,20.7612913876
1396459200,21.7800962583
1396459500,20.7301619151
1396459800,19.3264673964
1396460100,20.0023172697
1396460400,20.5829001734
1396460700,20.0422816349
1396461000,18.4798117669
1396461300,19.2482561786
1396461600,21.2095841222
1396461900,21.4456721844
1396462200,18.549200130899997
1396462500,21.8095470096
1396462800,19.3152904714
1396463100,20.6492549549
1396463400,21.007300583800003
1396463700,21.2477849386
1396464000,21.7829988089
1396464300,19.2516781921
1396464600,21.4340258182
1396464900,18.5267476137
1396465200,20.8201636254
1396465500,20.9679109181
1396465800,20.7108929648
1396466100,19.0092589445
1396466400,21.4921725881
1396466700,18.6754338535
1396467000,18.2145391661
1396467300,20.8698599624
1396467600,19.901902860899998
1396467900,21.396392079800002
1396468200,19.533588564200002
1396468500,18.673114354000003
1396468800,21.3457687699
1396469100,20.1956385266
1396469400,18.756783169600002
1396469700,20.881535994300002
1396470000,20.044454554
1396470300,20.417251929000003
1396470600,19.8435933528
1396470900,21.3148359353
1396471200,21.3182508627
1396471500,20.8375552873
1396471800,18.4216055096
1396472100,21.3554154476
1396472400,20.6840519221
1396472700,20.788096664
1396473000,19.4519313616
1396473300,21.5171182246
1396473600,20.901486400899998
1396473900,18.4503618661
1396474200,19.6311121376
1396474500,21.545521447800002
1396474800,18.1887868068
1396475100,21.845666478600002
1396475400,20.7166502733
1396475700,20.525503910599998
1396476000,19.082237025999998
1396476300,18.995167155
1396476600,21.768232878000003
1396476900,19.1930898169
1396477200,21.1020211869
1396477500,19.5724871928
1396477800,18.5570162831
1396478100,18.0428611908
1396478400,20.1770293481
1396478700,21.9031152742
1396479000,19.4765447752
1396479300,19.428769336
1396479600,19.3763664714
1396479900,20.0821753492
1396480200,19.7626595337
1396480500,21.5196585069
1396480800,20.0220831669
1396481100,20.0310313528
1396481400,18.5534863789
1396481700,21.9309581636
1396482000,18.9998915635
1396482300,18.2934562698
1396482600,20.6525849959
1396482900,20.3814654806
1396483200,19.660582616
1396483500,19.6887689355
1396483800,21.1402556842
1396484100,18.7828505604
1396484400,21.2810132758
1396484700,20.5949884556
1396485000,19.6758790951
1396485300,19.832114466300002
1396485600,19.0265888287
1396485900,21.0084573308
1396486200,20.0514989692
1396486500,19.283418170999997
1396486800,69.3062815743
1396487100,74.7419885479
1396487400,67.1195670033
1396487700,73.7214030506
1396488000,65.892229023
1396488300,61.9443648142
1396488600,63.9776926466
1396488900,66.89425394930001
1396489200,64.1870350289
1396489500,61.203087719799996
1396489800,73.6440209134
1396490100,72.6767599927
1396490400,81.36037543270001
1396490700,72.4444825244
1396491000,71.7080427028
1396491300,70.88922571180001
1396491600,81.0769330098
1396491900,84.2550995499
1396492200,76.52191594060001
1396492500,71.68906322939999
1396492800,77.7923365778
1396493100,75.2538712038
1396493400,75.6572828259
1396493700,79.4830512869
1396494000,82.9984928733
1396494300,73.32703963649999
1396494600,72.1340270307
1396494900,87.3818291339
1396495200,75.26931166119998
1396495500,72.4241206681
1396495800,74.5877772339
1396496100,72.1875855883
1396496400,77.799360468
1396496700,84.3293979799
1396497000,76.9951517289
1396497300,78.632292903
1396497600,82.710017111
1396497900,80.046134355
1396498200,85.6801912192
1396498500,85.7535429158
1396498800,72.0719808425
1396499100,84.3474024146
1396499400,79.2764915187
1396499700,87.7160629225
1396500000,79.6360351582
1396500300,87.6849867241
1396500600,83.9722220476
1396500900,75.88650494
1396501200,80.5949722319
1396501500,87.8530804308
1396501800,85.6999168065
1396502100,73.5402164118
1396502400,83.2819594805
1396502700,77.5106663483
1396503000,72.0944093782
1396503300,78.4368661375
1396503600,75.73788929060001
1396503900,85.08148387029999
1396504200,77.37871439199999
1396504500,85.2199214123
1396504800,72.0061105621
1396505100,76.9214139953
1396505400,75.855002214
1396505700,75.7334423974
1396506000,73.0874775489
1396506300,74.9903886151
1396506600,80.8849104561
1396506900,76.6580974001
1396507200,78.6745399581
1396507500,78.0261246518
1396507800,86.010350105
1396508100,86.4806327145
1396508400,79.8865446283
1396508700,77.28175329310001
1396509000,73.7081036594
1396509300,87.2536084274
1396509600,72.9629306675
1396509900,76.761667522
1396510200,76.7683222358
1396510500,77.1256801646
1396510800,74.6278730579
1396511100,84.5297714012
1396511400,73.9592557758
1396511700,82.1577178248
1396512000,73.9813943827
1396512300,73.1284297946
1396512600,86.55070588129999
1396512900,75.04191618029999
1396513200,85.1398390042
1396513500,80.7139389667
1396513800,73.245563682
1396514100,87.2870034716
1396514400,75.95123284520001
1396514700,85.7541608773
1396515000,74.7008166667
1396515300,85.6629216411
1396515600,72.21163327720001
1396515900,80.1884565127
1396516200,84.3110488953
1396516500,86.95669488850002
1396516800,86.5472009452
1396517100,85.113965229
1396517400,86.21102848950001
1396517700,75.1874861014
1396518000,76.5469193374
1396518300,76.62346697529999
1396518600,78.03283293140001
1396518900,78.2931006616
1396519200,32.285147879
1396519500,29.823224759499997
1396519800,33.2239722692
1396520100,29.872420116
1396520400,30.7859683746
1396520700,32.02140268780001
1396521000,33.8972130855
1396521300,33.5325966545
1396521600,32.9314135582
1396521900,29.796943146700002
1396522200,32.30108401010001
1396522500,29.359651974499997
1396522800,21.8505858334
1396523100,22.012552848200002
1396523400,20.338354133
1396523700,21.3874655124
1396524000,24.4413082726
1396524300,24.432272742800002
1396524600,21.7384240105
1396524900,20.3530873716
1396525200,20.9623441783
1396525500,21.9171345123
1396525800,24.406051708099998
1396526100,20.792570664
1396526400,21.559360636999997
1396526700,18.8771634548
1396527000,22.451230767600002
1396527300,19.9951009404
1396527600,21.607360412
1396527900,19.8352528372
1396528200,21.0029314688
1396528500,19.2184976525
1396528800,19.0301018667
1396529100,22.2743104484
1396529400,22.190682984000002
1396529700,22.067072514299998
1396530000,20.6001420725
1396530300,21.3349915423
1396530600,18.3638732119
1396530900,19.431984069600002
1396531200,19.347235551700003
1396531500,20.6411856275
1396531800,19.5170654354
1396532100,18.683278411099998
1396532400,20.4837204194
1396532700,21.3595718017
1396533000,19.622230700899998
1396533300,18.6180143742
1396533600,18.8047880627
1396533900,18.9681251473
1396534200,19.2180219693
1396534500,20.590928605
1396534800,20.4233695588
1396535100,20.8042723827
1396535400,19.468679936199997
1396535700,21.316434748
1396536000,18.834414332
1396536300,19.8952440968
1396536600,21.2241104804
1396536900,18.7386063909
1396537200,18.442992828
1396537500,21.5388705379
1396537800,19.375438019100002
1396538100,20.7394617099
1396538400,18.104869883
1396538700,20.7641735076
1396539000,19.2681040101
1396539300,18.2264622215
1396539600,20.4431753804
1396539900,18.9668561998
1396540200,19.5509820342
1396540500,18.3258411334
1396540800,18.5886530044
1396541100,19.191908942
1396541400,18.359038002200002
1396541700,21.643305058699998
1396542000,18.0241881727
1396542300,19.9354408755
1396542600,18.4929898325
1396542900,19.2307163579
1396543200,21.704238239299997
1396543500,18.6467782131
1396543800,21.8633292789
1396544100,18.823177508
1396544400,20.9662644339
1396544700,20.186709059600002
1396545000,21.5379149104
1396545300,20.215973022
1396545600,20.1382368766
1396545900,18.7818320015
1396546200,18.6649174482
1396546500,21.6659566045
1396546800,19.3113527954
1396547100,19.4883290199
1396547400,21.0392946337
1396547700,19.3552939297
1396548000,21.808249786599998
1396548300,20.951711076
1396548600,20.3897169703
1396548900,21.5235806422
1396549200,18.1984236334
1396549500,19.0282507688
1396549800,19.8601453369
1396550100,18.9079141579
1396550400,20.9756207492
1396550700,21.6768321242
1396551000,19.6950804797
1396551300,19.3685304004
1396551600,21.8462029286
1396551900,19.7794097313
1396552200,19.9561936018
1396552500,19.4065994894
1396552800,21.638193891999997
1396553100,20.275821933099998
1396553400,21.0486983487
1396553700,21.2472268734
1396554000,19.3673961677
1396554300,19.7347773253
1396554600,21.3938870976
1396554900,19.4530214067
1396555200,21.175740533800003
1396555500,21.7639692903
1396555800,20.492841492300002
1396556100,20.9665091498
1396556400,21.2203892482
1396556700,21.3801585956
1396557000,19.5802133514
1396557300,18.2050538367
1396557600,19.6075050849
1396557900,20.6950249191
1396558200,19.8014015431
1396558500,20.9958526034
1396558800,19.4279297179
1396559100,20.538976564400002
1396559400,18.7456792194
1396559700,20.9974777466
1396560000,20.1827838753
1396560300,18.8162575542
1396560600,19.167644694
1396560900,20.9944348343
1396561200,19.9304049426
1396561500,18.8641257616
1396561800,21.8690847615
1396562100,20.8605000793
1396562400,21.828539330199998
1396562700,19.7084201814
1396563000,19.9004013628
1396563300,21.591820864699997
1396563600,20.100197361
1396563900,20.8291156476
1396564200,19.00869151
1396564500,19.7869058748
1396564800,18.4937994632
1396565100,18.8239201435
1396565400,18.0037736611
1396565700,18.1570602066
1396566000,21.9091352927
1396566300,18.9694147805
1396566600,20.653242838
1396566900,21.3563987952
1396567200,20.2026418369
1396567500,18.6125780003
1396567800,20.9124657493
1396568100,20.4010056404
1396568400,20.9250023574
1396568700,21.078986491400002
1396569000,21.901641470700003
1396569300,20.2942531201
1396569600,19.3665644508
1396569900,20.5938582276
1396570200,18.273762837
1396570500,21.5895892733
1396570800,18.4775240454
1396571100,19.3113713515
1396571400,21.2629815225
1396571700,20.389249513299998
1396572000,19.5745420811
1396572300,19.8937426375
1396572600,21.4181895728
1396572900,19.3600175442
1396573200,73.0272357134
1396573500,62.398628261300004
1396573800,71.764458746
1396574100,72.7266478095
1396574400,63.672720078599994
1396574700,67.0527128403
1396575000,63.4507969354
1396575300,70.80981615430001
1396575600,68.48072964560001
1396575900,69.84039751520001
1396576200,63.8722227506
1396576500,64.07974372390001
1396576800,70.4840384919
1396577100,74.83848814619998
1396577400,78.52723714390001
1396577700,83.1551498652
1396578000,80.1907139846
1396578300,76.5973509392
1396578600,84.6324241754
1396578900,81.0026855129
1396579200,84.2761639484
1396579500,78.02816534520001
1396579800,73.8581943448
1396580100,70.65987017239999
1396580400,83.115653478
1396580700,73.4972028803
1396581000,76.38333564
1396581300,80.036417319
1396581600,80.544481412
1396581900,81.1196751649
1396582200,74.2121247739
1396582500,77.6073436863
1396582800,81.3838569881
1396583100,86.9919992231
1396583400,83.140245614
1396583700,86.24109015280001
1396584000,84.0943584615
1396584300,81.3697105365
1396584600,74.9822870575
1396584900,82.5677700658
1396585200,81.87570416770001
1396585500,81.5415393192
1396585800,79.7407699991
1396586100,80.361955457
1396586400,77.2582591374
1396586700,80.2126322786
1396587000,75.0707014175
1396587300,84.7809310093
1396587600,74.9544378917
1396587900,73.34185436770001
1396588200,78.960981237
1396588500,82.5131111315
1396588800,78.9845083663
1396589100,76.4097233754
1396589400,80.9113155649
1396589700,77.5334248776
1396590000,86.9050208301
1396590300,86.74149927629999
1396590600,80.0187400118
1396590900,77.2276048298
1396591200,83.7900965056
1396591500,72.58392290020001
1396591800,79.59248347409999
1396592100,77.377460012
1396592400,86.7244111901
1396592700,72.188583218
1396593000,80.8411574497
1396593300,83.8465924674
1396593600,79.7564593066
1396593900,73.36292689310001
1396594200,87.55517939010002
1396594500,80.28431307
1396594800,81.8261943701
1396595100,75.78502898010001
1396595400,79.73520389640001
1396595700,78.865634754
1396596000,73.197630768
1396596300,73.6978581505
1396596600,85.39874047810001
1396596900,75.83639119899999
1396597200,75.1186111984
1396597500,80.0778144656
1396597800,84.2991448222
1396598100,72.99044358229999
1396598400,81.22877075470001
1396598700,73.9072251833
1396599000,72.58323745310001
1396599300,72.8437633743
1396599600,85.3464618658
1396599900,73.8874178739
1396600200,72.7222822035
1396600500,79.006246502
1396600800,85.5037313836
1396601100,76.1983877226
1396601400,78.7472506854
1396601700,72.6386210546
1396602000,79.185225819
1396602300,81.2417780933
1396602600,81.1344817044
1396602900,77.3187973844
1396603200,77.048501304
1396603500,73.7059495999
1396603800,77.8687432287
1396604100,73.5918864427
1396604400,84.2655027574
1396604700,87.46035517920002
1396605000,87.5211576985
1396605300,85.84110462699999
1396605600,32.645063487899996
1396605900,33.2855340715
1396606200,30.6253112571
1396606500,32.8369243844
1396606800,31.7161510269
1396607100,31.8849048527
1396607400,33.6497635256
1396607700,30.6042715998
1396608000,30.8354475944
1396608300,34.7177007974
1396608600,29.1598298884
1396608900,31.9080533835
1396609200,24.2493462556
1396609500,22.894425019099998
1396609800,22.6079024523
1396610100,21.2788527557
1396610400,21.697873000700003
1396610700,23.9771755875
1396611000,22.665295986999997
1396611300,22.4660437956
1396611600,20.6061159863
1396611900,20.2318050311
1396612200,24.4773083026
1396612500,21.848896830900003
1396612800,20.9027604515
1396613100,18.7585127147
1396613400,21.2300358596
1396613700,22.251792971799997
1396614000,20.7899246268
1396614300,18.9485681331
1396614600,20.8147311268
1396614900,21.570957926
1396615200,20.0966818926
1396615500,22.035815151100007
1396615800,21.0890051239
1396616100,22.1153233039
1396616400,20.592392496600002
1396616700,18.6140725716
1396617000,19.331112878
1396617300,18.8974542098
1396617600,21.7391554065
1396617900,21.1425998987
1396618200,20.8049802734
1396618500,19.2960437847
1396618800,18.8261127018
1396619100,21.1267281612
1396619400,19.992135567200002
1396619700,18.9938933215
1396620000,20.486135730999997
1396620300,18.178770281600002
1396620600,19.323213500799998
1396620900,19.8933072275
1396621200,18.6096814873
1396621500,21.959678972800003
1396621800,18.854472383
1396622100,18.5391930671
1396622400,18.8322010602
1396622700,21.096477717
1396623000,19.7209365691
1396623300,20.2811149463
1396623600,18.0875087612
1396623900,18.1412076758
1396624200,19.7871005914
1396624500,21.2707041619
1396624800,21.5450913762
1396625100,18.3503488592
1396625400,20.157321869300002
1396625700,21.6570761034
1396626000,19.5556449787
1396626300,21.3223564302
1396626600,18.538341294000002
1396626900,21.745752339499997
1396627200,21.0056932701
1396627500,21.7653375711
1396627800,20.7064689342
1396628100,19.453615728
1396628400,21.752724690100003
